text;label
a small brush with a long handle, for cleaning the teeth.;small SIZE,brush PIVOT,long SIZE,handle COMPONENT,cleaning TASK
A brush used for cleaning teeth.;brush PIVOT,cleaning TASK
A small brush with a long handle, used for cleaning the teeth.;small SIZE,brush PIVOT,long SIZE,handle COMPONENT,cleaning TASK
Anything that is hollow and cylindrical in shape.;cylindrical GEOMETRY
conduit consisting of a long hollow object (usually cylindrical) used to hold and conduct objects or liquids or gases.;long SIZE,cylindrical GEOMETRY,hold TASK
A tube is a long hollow object that is usually round, like a pipe.;tube PIVOT,long SIZE,round GEOMETRY,pipe CONTEXT
any of various usually cylindrical structures or devices: such as;cylindrical GEOMETRY
a long narrow object similar to a pipe that liquid or gas can move through.;long SIZE,narrow GEOMETRY,pipe PIVOT
a hollow, usually cylindrical body of metal, glass, rubber, or other material, used especially for conveying or containing liquids or gases.;cylindrical GEOMETRY,metal MATERIAL,glass MATERIAL,rubber MATERIAL
A hollow cylinder, especially one that conveys a fluid or functions as a passage.;cylinder GEOMETRY
An organic structure having the shape or function of a tube, a duct: a bronchial tube.;tube CONTEXT
A long, hollow cylinder of metal, plastic, glass, etc. for holding or transporting something, chiefly liquids or gases.;long SIZE,cylinder GEOMETRY,metal MATERIAL,plastic MATERIAL,glass MATERIAL,holding TASK
Tweezers are small tools used for picking up objects too small to be easily handled with the human fingers.;Tweezers PIVOT,small SIZE,tools CONTEXT,picking TASK
A small pincerlike instrument, usually made of metal, used for handling or picking up small objects (such as postage stamps), plucking out (plucking) hairs, pulling out slivers, etc.;small SIZE,instrument CONTEXT,metal MATERIAL,picking TASK,plucking TASK,pulling TASK
a hand tool for holding consisting of a compound lever for grasping.;tool CONTEXT,lever COMPONENT
Tweezers are a small tool that you use for tasks such as picking up small objects or pulling out hairs.;Tweezers PIVOT,small SIZE,tool CONTEXT,picking TASK,pulling TASK
Tweezers consist of two strips of metal or plastic joined together at one end.;Tweezers PIVOT,strips COMPONENT,metal MATERIAL,plastic MATERIAL
any of various small metal instruments that are usually held between the thumb and index finger, are used for plucking, holding, or manipulating, and consist of two legs joined at one end.;small SIZE,metal MATERIAL,instruments CONTEXT,plucking TASK,holding TASK,manipulating TASK
a tool that you use for picking up or removing very small objects.;tool CONTEXT,picking TASK,removing TASK
small pincers or nippers for plucking out hairs, extracting splinters, picking up small objects, etc.;small SIZE,pincers PIVOT,nippers CONTEXT,plucking TASK,extracting TASK,picking TASK
Small pincers, usually of metal, used for plucking or handling small objects.;Small SIZE,pincers PIVOT,metal MATERIAL,plucking TASK
A small instrument like a pair of pincers for plucking out hairs and picking up small objects.;small SIZE,instrument CONTEXT,pincers CONTEXT,plucking TASK,picking TASK
A vase ( or ) is an open container.;vase PIVOT,container CONTEXT
An upright open container used mainly for displaying fresh, dried, or artificial flowers.;container CONTEXT
an open jar of glass or porcelain used as an ornament or to hold flowers.;jar CONTEXT,glass MATERIAL,porcelain MATERIAL,hold TASK
A vase is a jar, usually made of glass or pottery, used for holding cut flowers or as an ornament.;vase PIVOT,jar CONTEXT,glass MATERIAL,holding TASK
a usually round vessel of greater depth than width used chiefly as an ornament or for holding flowers.;round GEOMETRY,vessel CONTEXT,holding TASK
a container for cut flowers.;container CONTEXT
a vessel, as of glass, porcelain, earthenware, or metal, usually higher than it is wide, used chiefly to hold cut flowers or for decoration.;vessel CONTEXT,glass MATERIAL,porcelain MATERIAL,metal MATERIAL,hold TASK
An open container, as of glass or porcelain, used for holding flowers or for ornamentation.;container CONTEXT,glass MATERIAL,porcelain MATERIAL,holding TASK
A decorative container without handles, typically made of glass or china and used as an ornament or for displaying cut flowers.;container CONTEXT,glass MATERIAL,china MATERIAL
A wallet is a small, flat case or pouch that can be used to carry such small personal items as paper currency, credit cards, and identification documents (driver's license, identification card, club card, etc.), photographs, transit pass, business cards and other paper or laminated cards.;wallet PIVOT,small SIZE,flat GEOMETRY,carry TASK
Wallets are generally made of leather or fabrics, and they are usually pocket-sized and foldable.;Wallets PIVOT,leather MATERIAL,fabrics MATERIAL,pocket SIZE
A small case, often flat and often made of leather, for keeping money (especially paper money), credit cards, etc.;small SIZE,case PIVOT,flat GEOMETRY,leather MATERIAL
a pocket-size case for holding papers and paper money.;pocket SIZE,case PIVOT,holding TASK
A wallet is a small flat folded case, usually made of leather or plastic, in which you can keep banknotes and credit cards.;wallet PIVOT,small SIZE,flat GEOMETRY,leather MATERIAL,plastic MATERIAL
a bag for carrying miscellaneous articles while traveling.;bag PIVOT,carrying TASK
a small flat case that people keep money, bank cards, and small documents in and usually carry in their pocket or bag.;small SIZE,case PIVOT,flat GEOMETRY,carry TASK
a flat, folding pocketbook, especially one large enough to hold paper money, credit cards, driver's license, etc., and sometimes having a compartment for coins.;flat GEOMETRY,pocketbook PIVOT,large SIZE,hold TASK
A flat pocket-sized folding case, usually made of leather, for holding paper money, cards, or photographs, a billfold.;flat GEOMETRY,pocket SIZE,case PIVOT,leather MATERIAL,holding TASK
A pocket-sized flat folding case for holding money and plastic cards.;pocket SIZE,flat GEOMETRY,holding TASK,plastic MATERIAL
A walnut is the nut of any tree of the genus "Juglans" (family Juglandaceae), particularly the Persian or English walnut, "Juglans regia".;walnut PIVOT,nut CONTEXT
nut of any of various walnut trees having a wrinkled two-lobed seed with a hard shell.;nut CONTEXT,walnut PIVOT,hard HARDNESS,shell COMPONENT
Walnuts are edible nuts which have a wrinkled shape and a hard round shell that is light brown in colour.;Walnuts PIVOT,hard HARDNESS,round GEOMETRY,shell COMPONENT,brown COLOR
any of several deciduous trees of the genus Juglans, having pinnately compound leaves and fruits with a rounded sticky husk that encloses an edible seed with a hard shell.;rounded GEOMETRY,sticky TEXTURE,hard HARDNESS,shell COMPONENT
The large wrinkled edible seed of a deciduous tree, consisting of two halves contained within a hard shell which is enclosed in a green fruit.;large SIZE,hard HARDNESS,shell COMPONENT
A wine bottle is a bottle, generally a glass bottle, that is used for holding wine.;wine CONTEXT,bottle PIVOT,glass MATERIAL,holding TASK
Wine bottles are produced, however, in a variety of volumes and shapes.;Wine CONTEXT,bottles PIVOT
A tall bottle with a long neck, normally made of dark or clear glass, for holding and serving wine.;bottle PIVOT,long SIZE,neck COMPONENT,glass MATERIAL,holding TASK
A glass bottle for wine, the standard size holding 75 cl or 262/3 fl. oz.;glass MATERIAL,bottle PIVOT,holding TASK
A wine glass is a type of glass that is used to drink and taste wine.;wine CONTEXT,glass PIVOT,drink TASK
Most wine glasses are stemware, that is they are goblets composed of three parts: the bowl, stem, and foot.;wine CONTEXT,glasses PIVOT,goblets CONTEXT,stem COMPONENT
A wine glass is a glass, usually with a narrow stem, which you use for drinking wine.;wine CONTEXT,glass PIVOT,narrow GEOMETRY,stem COMPONENT,drinking TASK
a glass with a thin stem and a base, used for drinking wine.;glass PIVOT,thin GEOMETRY,stem COMPONENT,base COMPONENT,drinking TASK
A glass, usually with a stem, from which wine is drunk.;glass PIVOT,stem COMPONENT
A glass with a stem and foot, used for drinking wine.;glass PIVOT,stem COMPONENT,foot COMPONENT,drinking TASK
The chestnuts are the deciduous trees and shrubs in the genus Castanea, in the beech family Fagaceae.;chestnuts PIVOT
a large smooth red-brown nut that you can eat.;large SIZE,smooth TEXTURE,red COLOR,brown COLOR,nut CONTEXT,eat TASK
A glossy hard brown edible nut which develops within a bristly case and which may be roasted and eaten.;glossy TEXTURE,hard HARDNESS,brown COLOR,nut CONTEXT,eaten TASK
A whisk is a cooking utensil which can be used to blend ingredients smooth or to incorporate air into a mixture, in a process known as "whisking" or "whipping".;whisk PIVOT,cooking TASK,utensil CONTEXT,blend TASK
Most whisks consist of a long, narrow handle with a series of wire loops joined at the end.;whisks PIVOT,long SIZE,narrow GEOMETRY,handle COMPONENT,wire COMPONENT
A whisk is a kitchen tool used for whisking eggs or cream.;whisk PIVOT,tool CONTEXT,whisking TASK
a quick light brushing or whipping motion.;brushing TASK,whipping TASK
a kitchen tool that consists of several long closed curves of wire joined to a handle that you quickly move through a soft food to put air into it.;tool CONTEXT,long SIZE,wire COMPONENT,handle COMPONENT,move TASK
